address,latitude,longitude,Bank,city,province
"Jl. Mayor M Hasibuan Ruko Suncity Square, Kel. Margajaya, Kec. Bekasi Selatan, Bekasi",-6.2477526,106.9956262,Bank Mandiri,Kota Bekasi,Jawa Barat
"Depok, Pondok Cina, Beji, Kota Depok, Jawa Barat 16424",-6.3679028,106.8325872,Bank Mandiri,Kota Depok,Jawa Barat
Ruko Market Place Grand Wisata Blok Pr No.5 Tambun Bekasi,-6.270732499999999,107.047719,Bank Mandiri,Kabupaten Bekasi,Jawa Barat
"Kawasan Mm2100 Jl Madura L 11 Cikedokan, Jawa Barat",-6.331425100000001,107.0792167,Bank Mandiri,Kabupaten Bekasi,Jawa Barat
"Jl. Veteran, Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41118",-6.5215916,107.4489143,Bank Mandiri,Kabupaten Purwakarta,Jawa Barat
"Jl. A.Nasution No.97, Cicahem, Kiara Condong, Jatihandap, Mandalajati, Bandung City, West Java 40282",-6.9038749,107.6651852,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Raya Kamarung No. 78 Ds. Kamarung Kec. Pagaden, Pasirkareumbi, Subang, Kabupaten Subang, Jawa Barat 41252",-6.4591427,107.8113586,Bank Mandiri,Kabupaten Subang,Jawa Barat
"Jl. Tentara Pelajar, Ciamis, Kec. Ciamis, Kabupaten Ciamis, Jawa Barat 46211",-7.3290259,108.3524103,Bank Mandiri,Kabupaten Ciamis,Jawa Barat
"Jl. H. Mean Raya, RT.007/RW.012, Jatiwaringin, Kec. Pondokgede, Kota Bks, Jawa Barat 17411, Indonesia",-6.2682847,106.923748,Bank Mandiri,Kota Bekasi,Jawa Barat
Jl. Gegerkalong Girang No 67 Kel.Gegerkalong Kec.Sukasari 40154,-6.8647871,107.5894659,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Pasteur No.28, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia",-6.899411100000001,107.6004034,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Raya Terminal No.44, Cikampek Kota, Kec. Cikampek, Kabupaten Karawang, Jawa Barat 41373",-6.408729,107.4618516,Bank Mandiri,Kabupaten Karawang,Jawa Barat
"Jl.  Raya Batujajar No.328, Galanggang, Batujajar, Kabupaten Bandung Barat, Jawa Barat 40561",-6.91489,107.4958742,Bank Mandiri,Kabupaten Bandung Barat,Jawa Barat
"Jl. Dr. Setiabudi No.210, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141",-6.867918899999999,107.5939467,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. A.H. Nasution No.4, Cipadung Kulon, Kec. Panyileukan, Kota Bandung, Jawa Barat 40615",-6.925769499999999,107.7107359,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Raya Narogong No. 78, Kel. Limus Nunggal, Kec. Cileungsi, Kab. Bogor, Jawa Barat 16820",-6.373195000000001,106.972081,Bank Mandiri,Kabupaten Bogor,Jawa Barat
"Jl. Kemakmuran No.39, RT.004/RW.003, Marga Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17141, Indonesia",-6.2413243,106.9946384,Bank Mandiri,Kota Bekasi,Jawa Barat
"Ruko Newton, Legenda Wisata Cibubur, Kel. Nagrak, Kec. Gunung Putri, Kab. Bogor, Jawa Barat 16967",-6.394490999999999,106.944069,Bank Mandiri,Kabupaten Bogor,Jawa Barat
"Jl. Jend Sudirman Kranji, Bekasi17135, Kota Bekasi, Jawa Barat",-6.2266016,106.980556,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jl. Pluto Utara No.1, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286",-6.954955099999999,107.6627889,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Asia Afrika No.112, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261",-6.9220456,107.6103033,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Raya Cikopo No.61A, Cikopo, Kec. Bungursari, Kabupaten Purwakarta, Jawa Barat 41181",-6.4283261,107.4814237,Bank Mandiri,Kabupaten Purwakarta,Jawa Barat
"Jl. Kopo Sayati No.100A, Sayati, Kec. Margahayu, Kota Bandung, Jawa Barat 40228",-6.9669877,107.5750408,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Batununggal Indah Raya No.21, Mengger, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40266",-6.952922999999999,107.6233463,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Raya Pd. Ungu Permai RT 003 RW 006 Kaliabang Tengah, Bekasi Utara",-6.1763461,107.0000003,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jl. Teuku Umar Cibitung, Bekasi, Kabupaten Bekasi, Jawa Barat",-6.2603052,107.0900217,Bank Mandiri,Kabupaten Bekasi,Jawa Barat
"Jl.  Panembahan Utara No.1, Panembahan, Plered, Cirebon, Jawa Barat",-6.707887299999999,108.5166698,Bank Mandiri,Kabupaten Cirebon,Jawa Barat
"Jl. Ir. H. Juanda No.31, Panyingkiran, Kec. Indihiang, Tasikmalaya, Jawa Barat 46156",-7.313749199999999,108.1998386,Bank Mandiri,Kota Tasikmalaya,Jawa Barat
"Jl. Maribaya No.1 Puri Cinere Kec.Cinere Depok, Jawa Barat",-6.322644299999999,106.7819129,Bank Mandiri,Kota Depok,Jawa Barat
"Jl. Prof. Eyckman No.28, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161",-6.896022299999999,107.6002673,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Tole Iskandar No.3, Mekar Jaya, Sukmajaya, Kota Depok, Jawa Barat 16412",-6.4054992,106.8420671,Bank Mandiri,Kota Depok,Jawa Barat
"Jl. Bintara 9 No. 66, Kelurahan Bintara, Bekasi Barat",-6.2305738,106.9578985,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jl. Karanggetas No.3-29, Pekalangan, Kec. Pekalipan, Kota Cirebon, Jawa Barat 45118",-6.713718200000001,108.5622498,Bank Mandiri,Kota Cirebon,Jawa Barat
"Jl. Ibrahim Adjie No.418, Binong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275",-6.943071000000001,107.6417633,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Terusan Jakarta No.48, Babakan Surabaya, Kec. Kiaracondong",-6.9130097,107.6516598,Bank Mandiri,Kota Bandung,Jawa Barat
"Ruko Taman Yasmin Sektor Vi, Rt. 05 Rw. 09, Kel. Curugmekar, Kec. Bogor Barat, Kota Bogor, Jawa Barat 16113",-6.5596693,106.7672907,Bank Mandiri,Kabupaten Bogor,Jawa Barat
"J. Pasir Mulya No. 11-13, Rt. 01 Rw. 07, Kel. Pasir Mulya, Kec. Bogor Barat, Kota Bogor, Jawa Barat 16118",-6.5998299,106.7794002,Bank Mandiri,Kota Bogor,Jawa Barat
"Jl. Raya Cibabat, Cigugur Tengah, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40513",-6.8954575,107.5540166,Bank Mandiri,Kota Cimahi,Jawa Barat
"Kawasan Sirkuit Sentul Internasional Jalan Tol Lingkar Luar Bogor Km. 32 Babakan Madang, Sentul, Kec. Citeureup, Bogor, Jawa Barat 16810",-6.536448399999999,106.8572706,Bank Mandiri,Kabupaten Bogor,Jawa Barat
"Kebon Kangkung, Jl. Terusan Gatot Subroto No.517, Sukapura, Kec. Kiaracondong",-6.9330314,107.645565,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl.  Rajawali Raya No.56, Larangan, Harjamukti, Kota Cirebon, Jawa Barat",-6.7407072,108.5632021,Bank Mandiri,Kota Cirebon,Jawa Barat
"Jl. Kelinkit No.77, RT.6/RW.1, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870, Indonesia",-6.2371307,106.8423725,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Raya Bogor Jkt, Depok, Kec. Cimanggis, Kota Depok, Jawa Barat 16415",-6.390298,106.8685661,Bank Mandiri,Kota Depok,Jawa Barat
"Jatinangor Town Square, Jl. Raya Jatinangor No.150, Cikeruh, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363",-6.9347454,107.7718366,Bank Mandiri,Kabupaten Sumedang,Jawa Barat
"Jl. Raya Bintara Rt 02/05 Bekasi Barat, Kota Bekasi, Jawa Barat",-6.2330957,106.9654706,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jalan Raya Bogor Blok Pos No.17A, Sukamaju, Kec. Cilodong, Kota Depok, Jawa Barat 16415, Indonesia",-6.415281999999999,106.857963,Bank Mandiri,Kota Depok,Jawa Barat
"Jl. Kh Noer Ali Rt 007 Rw 003 Desa Cibuntu, Cibitung",-6.2492381,106.9663916,Bank Mandiri,Kabupaten Bekasi,Jawa Barat
"Lippo Plaza Kupang, Jl. Veteran, Fatululi, Oebobo, Kupang City, East Nusa Tenggara, Indonesia",-10.158877,123.6112188,Bank Mandiri,Kabupaten Kuningan,Jawa Barat
"Jl. Pelabuhan Ii No.436, Dayeuhluhur, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43134",-6.9508436,106.9130384,Bank Mandiri,Kota Sukabumi,Jawa Barat
"Jl. Roda Pembangunan No.45, Nanggewer, Cibinong, Bogor, Jawa Barat 16912",-6.5158926,106.8305854,Bank Mandiri,Kota Bogor,Jawa Barat
"Jl. Raya Narogong No.65, Kel. Dayeuh, Kec. Cileungsi, Kab. Bogor, Jawa Barat 16820",-6.425491,106.9587326,Bank Mandiri,Kabupaten Bogor,Jawa Barat
"Jl. Siliwangi No.24, Kahuripan, Kec. Tawang, Tasikmalaya, Jawa Barat 46115",-7.350754999999999,108.2235875,Bank Mandiri,Kota Tasikmalaya,Jawa Barat
"Jl. Bahagia No.16, Sukamaju, Kec. Cilodong, Kota Depok, Jawa Barat 16415",-6.4168055,106.8514185,Bank Mandiri,Kota Depok,Jawa Barat
"Jl. Cipamokolan, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Barat 40292",-6.9471164,107.676155,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Raya Pajajaran Indah No. 121, Rt. 03 Rw. 04, Kel.Baranangsiang, Kec. Bogor Timur, Kota Bogor, Jawa Barat 16143",-6.6125692,106.8129467,Bank Mandiri,Kota Bogor,Jawa Barat
"Jl. Galaxy Raya A 88 C, Bekasi Barat, Kota Bekasi, Jawa Barat",-6.2531155,106.9685453,Bank Mandiri,Kota Bekasi,Jawa Barat
Jl. Jalaprang No 36 Kel.Sukaluyu Kec.Cibeunying Kaler 40135,-6.8965279,107.6309371,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Raya Dramaga Km.7 Margajaya, Kota Bogor, Jawa Barat",-6.570188799999999,106.7442891,Bank Mandiri,Kota Bogor,Jawa Barat
"Jl. Raya Cinunuk No.160, Cinunuk, Cileunyi, Bandung, Jawa Barat 40625",-6.934195000000001,107.7279416,Bank Mandiri,Kabupaten Bandung,Jawa Barat
"Jl. Raya Cinunuk No.160, Cinunuk, Cileunyi, Bandung, Jawa Barat 40624",-6.934195000000001,107.7279416,Bank Mandiri,Kabupaten Bandung,Jawa Barat
"Jl.  Raya Cinunuk No.160, Cinunuk, Cileunyi, Bandung, Jawa Barat 40624",-6.934195000000001,107.7279416,Bank Mandiri,Kabupaten Bandung,Jawa Barat
"Jl. Letjen Ibrahim Adjie No. 34, Rt. 01 Rw.02, Kel. Sindang Barang, Kec. Bogor Barat, Kota Bogor, Jawa Barat 16117",-6.5763168,106.7559234,Bank Mandiri,Kota Bogor,Jawa Barat
"Jl. Jendral Ahmad Yani No.279, Cihapit, Kec.Batununggal, Kota Bandung, Jawa Barat 40114",-6.913424099999999,107.6338787,Bank Mandiri,Kota Bandung,Jawa Barat
"Ruko Leuwiliwng Permai, Jl. Moh. Nur No. 36, Kel. Leuwimekar, Kec. Leuwiliang, Kab. Bogor, Jawa Barat 16640",-6.5874556,106.6331271,Bank Mandiri,Kabupaten Bogor,Jawa Barat
"Jl. Baypass No. 117 Rt. 001 / Rw. 006, Eretan Kulon, Kandanghaur, Eretan Kulon, Kec. Kandanghaur, Kabupaten Indramayu, Jawa Barat 45254",-6.315879499999999,108.0450467,Bank Mandiri,Kabupaten Indramayu,Jawa Barat
"Jl. Tol Lingkar Dalam Jakarta Km 6 Bekasi, Jawa Barat",-6.1851646,106.8754616,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jl. Margonda Raya Kav. 88, Kemiri Muka, Beji, Jawa Barat",-6.3802195,106.8306511,Bank Mandiri,Kota Depok,Jawa Barat
"Jl. Komplek Brimob Polri, Rt. 06 Rw. 07, Kel. Cibuluh, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16151",-6.5558484,106.8207127,Bank Mandiri,Kota Bogor,Jawa Barat
"Jl. Pengadilan, RT.05/RW.03, Sempur, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16121, Indonesia",-6.591929,106.7950117,Bank Mandiri,Kota Bogor,Jawa Barat
"Komplek Paspampres, Jl. Raya Bojong Nangka No. 88, Kel. Bojong Nangka, Kec. Gunung Putri, Kab. Bogor, Jawa Barat 16963",-6.4300352,106.9092228,Bank Mandiri,Kabupaten Bogor,Jawa Barat
"Jl. Tanah Baru No.22, Tanah Baru, Kecamatan Beji, Kota Depok, Jawa Barat 16426, Indonesia",-6.367064600000001,106.8077171,Bank Mandiri,Kota Depok,Jawa Barat
"Jl. Raya Provinsi Jl. Raya Bandung - Garut Bypass Cicalengka No.Km. 25,5, Nanjungmekar, Kec. Cimanggung, Bandung, Jawa Barat 40394",-6.966116,107.8102424,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Raya Provinsi Jl. Raya Bandung - Garut Bypass Cicalengka No.Km. 25,5, Nanjungmekar, Kec. Cimanggung, Bandung, Jawa Barat 40394",-6.966116,107.8102424,Bank Mandiri,Kabupaten Bandung,Jawa Barat
"Jl. A.H. Nasution No.76, Cisaranten Bina Harapan, Kec. Arcamanik",-6.9068046,107.684508,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Panyawangan Blok A1 Kav. 2, Kertajaya, Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553",-6.853363499999999,107.490684,Bank Mandiri,Kabupaten Bandung Barat,Jawa Barat
"Jl. Grand Residence Boulevard No.83, Cijengkol, Kec. Setu, Bekasi, Jawa Barat 17320, Indonesia",-6.326195999999999,107.0360739,Bank Mandiri,Kabupaten Bekasi,Jawa Barat
"Jl. K.H Noer Ali Kav. 17-18 Kayuringin Jaya, Jawa Barat",-6.2361316,106.9826505,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jl. Raya Puri Gading, Rt.001/Rw.013, Jatimelati, Kec. Pd. Melati, Kota Bks, Jawa Barat 17415",-6.3118499,106.9394157,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jl. Bhayangkara No.116, Karamat, Kec. Gunungpuyuh, Kota Sukabumi, Jawa Barat 43122",-6.912304799999999,106.9207008,Bank Mandiri,Kota Sukabumi,Jawa Barat
"Jalan Raya Subang Km. 22, Rt 09 / Rw 03 Wantilan Cipeundeuy, Wantilan, Subang, Kabupaten Subang, Jawa Barat 41272",-6.5013032,107.5820331,Bank Mandiri,Kabupaten Subang,Jawa Barat
"Jalan Raya Subang Km. 22, Rt 09 / Rw 03 Wantilan Cipeundeuy, Wantilan, Subang, Kabupaten Subang, Jawa Barat 41272",-6.5013032,107.5820331,Bank Mandiri,Kabupaten Subang,Jawa Barat
"Cilegong, Jatiluhur, Kabupaten Purwakarta, Jawa Barat",-6.537065699999999,107.4233241,Bank Mandiri,Kabupaten Purwakarta,Jawa Barat
"Karawang Central Plaza Lt.1, Jalan Arteri Galuh Mas, Teluk Jambe Timur, Karawang Barat, Sukaharja, Kec. Telukjambe Tim., Kabupaten Karawa",-6.334845199999999,107.3024615,Bank Mandiri,Kabupaten Karawang,Jawa Barat
"Karawang Central Plaza Lt.1, Jalan Arteri Galuh Mas, Teluk Jambe Timur, Karawang Barat, Sukaharja, Kec. Telukjambe Tim., Kabupaten Karawa",-6.334845199999999,107.3024615,Bank Mandiri,Kabupaten Karawang,Jawa Barat
"Jl. Pangeran Drajat No.17 Drajat Kesambi, Drajat, Rajagaluh, Drajat, Kesambi, Cirebon City, West Java 45133",-6.734315899999999,108.5624106,Bank Mandiri,Kabupaten Cirebon,Jawa Barat
"Jl. Letjend.Ahmad Yani No. 24 Talaga, Talagakulon, Majalengka, Kabupaten Majalengka, Jawa Barat 45463",-6.981497699999999,108.3113424,Bank Mandiri,Kabupaten Majalengka,Jawa Barat
"Jl. Fatahillah, Setu Kulon, Kec. Weru, Cirebon, Jawa Barat 45154",-6.7114157,108.5045338,Bank Mandiri,Kabupaten Cirebon,Jawa Barat
"Jl. Raya Wanaraja No.410, Wanaraja, Kabupaten Garut, Jawa Barat 44183, Indonesia",-7.1770475,107.979138,Bank Mandiri,Kabupaten Garut,Jawa Barat
"Jl. Raya Banjar - Pangandaran, Padaherang, Pangandaran, Jawa Barat 46384",-7.5311596,108.6839244,Bank Mandiri,Kabupaten Pangandaran,Jawa Barat
"Jl. Raya Samarang, Samarang, Garut, Kabupaten Garut, Jawa Barat 44161",-7.2171182,107.8422688,Bank Mandiri,Kabupaten Garut,Jawa Barat
"Jl Raya Karangtengah, Rt 3 Rw 11, Cibadak, Karangtengah",-6.8008183,107.1781769,Bank Mandiri,Kabupaten Sukabumi,Jawa Barat
"Jl. Pelabuhan Ii Kertaraharja, Kec. Cikembar, Jawa Barat",-6.9792009,106.8374596,Bank Mandiri,Kabupaten Sukabumi,Jawa Barat
"Jalan Raya Siliwangi, Cicurug, Benda, Sukabumi, Sukabumi Regency, Jawa Barat 43359",-6.7667677,106.7980177,Bank Mandiri,Kabupaten Sukabumi,Jawa Barat
"Raya Sukabumi - Cianjur Kp. No.28, Jambudipa, Kec. Warungkondang, Kabupaten Cianjur, Jawa Barat 43261",-6.870628399999999,107.0967976,Bank Mandiri,Kabupaten Cianjur,Jawa Barat
"Jl. Raya Cilamaya, Cicinde Sel., Banyusari, Kabupaten Karawang, Jawa Barat 41374, Indonesia",-6.3349481,107.5538622,Bank Mandiri,Kabupaten Karawang,Jawa Barat
"Jl. Kincan Raya No.32 Jatibening, Pondok Gede, Bekasi 17412",-6.255211099999999,106.9439575,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jl. Pelabuhanratu Km.22, Cikembang, Kabupaten Sukabumi, Jawa Barat",-6.992000300000001,106.670904,Bank Mandiri,Kabupaten Sukabumi,Jawa Barat
"Jl. Ps. Pelabuhan Ratu No.9, Pelabuhanratu, Kec. Pelabuhan Ratu, Sukabumi Regency, Jawa Barat 43364, Indonesia",-6.988381299999999,106.5450685,Bank Mandiri,Kabupaten Sukabumi,Jawa Barat
"Jalan Raya Patok Besi Subang, Gempolsari, Patok Beusi, Gempolsari, Kec. Patokbeusi, Kabupaten Subang, Jawa Barat 41263",-6.3726758,107.6151278,Bank Mandiri,Kabupaten Subang,Jawa Barat
"JL. Raya Telagasari-Kosambi, Belendung, Klari, Jawa Barat",-6.3390318,107.3810585,Bank Mandiri,Kabupaten Karawang,Jawa Barat
"Jl. Cibaduyut Raya No.66, Cibaduyut, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40236",-6.9515009,107.5932889,Bank Mandiri,Kabupaten Bandung,Jawa Barat
"Jl. Legenda Wisata Boulevard, Nagrak, Gn. Putri, Bogor, Jawa Barat 16967",-6.3968225,106.9436169,Bank Mandiri,Kabupaten Bogor,Jawa Barat
"Bekasi Junction, Jl. Ir. H Juanda No. 115, Margahayu, Bekasi Timur, Margahayu, Bekasi Tim., Kota Bks, Jawa Barat 17113",-6.245565999999999,107.0076026,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jl. Soleh Iskandar Km 6,6, Rt. 01 Rw. 11, Kel. Kedungbadak, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16163",-6.5621993,106.7989452,Bank Mandiri,Kota Bogor,Jawa Barat
"Jl. Empang Ii No.2, Rt. 04 Rw. 02, Kel. Empang, Kec. Bogor Selatan, Kota Bogor, Jawa Barat 16132",-6.608654199999999,106.7945935,Bank Mandiri,Kota Bogor,Jawa Barat
"Jl. Jati Utama Raya J No.95, RT.009/RW.008, Jatibening Baru, Kec. Pondokgede, Kota Bks, Jawa Barat 17412",-6.2610565,106.9383989,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jl. Letda Natsir, Kel. Bojong Kulur, Kec. Gunung Putri, Kab. Bogor, Jawa Barat 16969",-6.3199394,106.9686874,Bank Mandiri,Kabupaten Bogor,Jawa Barat
"Kajl. Boulevard Hijau, Komplek Perumahan Harapan Indah, Rt.004/Rw.030, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",-6.1864575,106.9808102,Bank Mandiri,Kota Bekasi,Jawa Barat
"Kawasan Sentra Niaga, Jalan Raya Harapan Indah, Rt.004/Rw.030, Pejuang, Bekasi Barat, Bekasi, Jawa Barat 17131",-6.2382699,106.9755726,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jl. Raya Puncak No. 17, Kel. Cipayung Datar, Kec. Megamendung, Kab. Bogor, Jawa Barat 16770",-6.651253199999999,106.8897085,Bank Mandiri,Kabupaten Bogor,Jawa Barat
"Summarecon Mal Bekasi, Jl. Boulevar Ahmad Yani, Jawa Barat",-6.2261276,107.0010764,Bank Mandiri,Kota Bekasi,Jawa Barat
"PERUM PONDOK CIKUNIR INDAH, JL. GARUDA I NO 1, JATIBENING",-6.259462,106.9564868,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jl, Gandul Raya , Cinere   Depok, Kota Depok, Jawa Barat",-6.3342951,106.7959236,Bank Mandiri,Kota Depok,Jawa Barat
"Margaasih, Kec. Margaasih, Bandung, Jawa Barat 40215",-6.9383047,107.5475566,Bank Mandiri,Kabupaten Bandung,Jawa Barat
"Jl. Stasiun Barat, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40181",-6.9148019,107.6004365,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl. Raya Tambakmekar, Tambakan, Kec. Jalancagak, Kabupaten Subang, Jawa Barat 41281",-6.6618305,107.7099531,Bank Mandiri,Kabupaten Subang,Jawa Barat
"Jl. Sumbawa No.7, Merdeka, Kec. Sumur Bandung, Jawa Barat",-6.9148394,107.6177866,Bank Mandiri,Kota Bandung,Jawa Barat
"Sukamerang, Kec. Kersamanah, Kabupaten Garut, Jawa Barat 44185",-7.0491682,108.0094835,Bank Mandiri,Kabupaten Garut,Jawa Barat
"Jl. Nusantara Raya No.27, Depok Jaya, Pancoran Mas, Kota Depok, Jawa Barat 16421",-6.391513,106.814395,Bank Mandiri,Kota Depok,Jawa Barat
"Selajambe, Kec. Sukaluyu, Kabupaten Cianjur, Jawa Barat 43284",-6.8113426,107.2223127,Bank Mandiri,Kabupaten Cianjur,Jawa Barat
"Cicurug, Kec. Cicurug, Sukabumi Regency, Jawa Barat 43359",-6.7794272,106.7839175,Bank Mandiri,Kabupaten Sukabumi,Jawa Barat
"Cicurug, Kec. Cicurug, Sukabumi Regency, Jawa Barat 43359",-6.7794272,106.7839175,Bank Mandiri,Kabupaten Sukabumi,Jawa Barat
"Kawasan Industri Suryacipta Jl. Surya Madya Kavling 1 No. 18Bc Kutamekar, Kutanegara, Kec. Ciampel, Kabupaten Karawang, Jawa Barat 4136",-6.384514299999999,107.3285751,Bank Mandiri,Kabupaten Karawang,Jawa Barat
"Jl. Sutisna Senjaya No.19, Tawangsari, Kec. Tawang, Tasikmalaya, Jawa Barat 46112, Indonesia",-7.3269654,108.2257086,Bank Mandiri,Kota Tasikmalaya,Jawa Barat
"Sukmajaya, Depok City, West Java 16412, Kota Depok, Jawa Barat",-6.4164758,106.8355372,Bank Mandiri,Kota Depok,Jawa Barat
"Balewangi, Cisurupan, Kabupaten Garut, Jawa Barat 44163",-7.3043894,107.7917513,Bank Mandiri,Kabupaten Garut,Jawa Barat
"Jl. Raya Dramaga No.KM. 7,3, RT.01/RW.06, Margajaya, Barat, Kota Bogor, Jawa Barat 16680, Indonesia",-6.569747899999999,106.7383915,Bank Mandiri,Kota Bogor,Jawa Barat
"Jl. Jend. Sudirman No.326 Rt. 002/06, Karanganyar, Kec. Indramayu, Kabupaten Indramayu, Jawa Barat 45213",-6.3409426,108.3395609,Bank Mandiri,Kabupaten Indramayu,Jawa Barat
"Jl. Fatahillah No.33, Watubelah, Kec. Sumber, Cirebon, Jawa Barat 45611",-6.7408,108.493882,Bank Mandiri,Kota Cirebon,Jawa Barat
"Jl. Raya Bekasi Km.19, Pulo Gadung Jakarta Timur, Jawa Barat",-6.1857411,106.9084701,Bank Mandiri,Kabupaten Bekasi,Jawa Barat
"Jl. Raya Taruma Jaya, Harapan Indah, Kota Bekasi, Jawa Barat",-6.118339,106.9936226,Bank Mandiri,Kota Bekasi,Jawa Barat
"Jl. Lkr. Kampus Blok Mawar No.9, Pondok Cina, Jawa Barat",-6.3693969,106.8316856,Bank Mandiri,Kota Depok,Jawa Barat
"Jl. H.Wahab Affan, Medan Satria, Kota Bks, Jawa Barat 17132",-6.2093367,106.97354,Bank Mandiri,Kabupaten Bekasi,Jawa Barat
"Jl. Sholeh Iskandar (Fly Over Kedung Badak), Rt. 03 Rw. 01, Kel. Kedung Badak, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16164",-6.5615868,106.807001,Bank Mandiri,Kota Bogor,Jawa Barat
"Jl. Raya Rajapolah - Tasikmalaya No.129, Indihiang, Kec. Indihiang, Tasikmalaya, Jawa Barat 46151",-7.290642999999999,108.2001513,Bank Mandiri,Kota Tasikmalaya,Jawa Barat
"Jl. Kertabumi Blok Arum Manis 2 No. 43, Rt.1/Rw.19, Karawang Kulon, Kec. Karawang Barat",-6.3169865,107.281417,Bank Mandiri,Kabupaten Karawang,Jawa Barat
"Jl. Raya Simpang - Samarang No.77, Sukaresmi, Kabupaten Garut, Jawa Barat 44163, Indonesia",-7.2659616,107.8164489,Bank Mandiri,Kabupaten Garut,Jawa Barat
"Jl. Raya Tlk. Jambe No.5, Telukjambe, Kec. Telukjambe Tim., Kabupaten Karawang, Jawa Barat 41361",-6.329051199999999,107.3123621,Bank Mandiri,Kabupaten Karawang,Jawa Barat
"Jl. Raya Tanjungsari No.317, Jatisari, Kec. Tanjungsari, Kabupaten Sumedang, Jawa Barat 45362",-6.897958099999999,107.8027218,Bank Mandiri,Kabupaten Sumedang,Jawa Barat
"Jl. Jendral Ahmad Yani, Kec.Pelabuhanratu (Jajaway)",-6.995561599999999,106.5575686,Bank Mandiri,Kabupaten Sukabumi,Jawa Barat
"Jl. Ir. H. Juanda No.1&2, Sukamulya, Kec. Bungursari, Tasikmalaya, Jawa Barat 46151, Indonesia",-6.8734392,107.6203876,Bank Mandiri,Kota Tasikmalaya,Jawa Barat
"Sindangrasa, Kec. Ciamis, Kabupaten Ciamis, Jawa Barat 46215",-7.304977099999999,108.3119002,Bank Mandiri,Kabupaten Ciamis,Jawa Barat
"Mini Market Galura, Jl. Kh Abdulah Bin Nuh No. 170, Rt. 06 Rw. 02, Kel. Curug Mekar, Kec. Bogor Barat, Kota Bogor, Jawa Barat 16113",-6.560569699999999,106.7666624,Bank Mandiri,Kota Bogor,Jawa Barat
"Jl. Pajajaran No.156, Husen Sastranegara, Kec. Cicendo, Kota Bandung, Jawa Barat 40174",-6.9041188,107.5817446,Bank Mandiri,Kota Bandung,Jawa Barat
"Jl Letnan Arsyad No 1 Rt 07 Rw 12, Kayuringin Jaya, Bekasi Selatan",-6.2434217,106.9894448,Bank Mandiri,Kota Bekasi,Jawa Barat
